4.970480000000000000e+05,5.419002000000000000e+06,2.769400024500000086e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419003000000000000e+06,2.781100006000000349e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419004000000000000e+06,2.769766642333333380e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419005000000000000e+06,2.769700012000000129e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419006000000000000e+06,2.769250030499999866e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419007000000000000e+06,2.769150085500000387e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419008000000000000e+06,2.775249939000000268e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419009000000000000e+06,2.782900084999999990e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419013000000000000e+06,2.767200012499999957e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419014000000000000e+06,2.767250060999999732e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419015000000000000e+06,2.766999969500000134e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419016000000000000e+06,2.765933329333333290e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419017000000000000e+06,2.765149993500000392e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419018000000000000e+06,2.764988784749999695e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419019000000000000e+06,2.765550037818181863e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419020000000000000e+06,2.764760017250000033e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419021000000000000e+06,2.766343994199999656e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419022000000000000e+06,2.758541726529411449e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419023000000000000e+06,2.756456385928571535e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419024000000000000e+06,2.755946675533333519e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419025000000000000e+06,2.755033569357142937e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419026000000000000e+06,2.754850626666666358e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419027000000000000e+06,2.754657710153846324e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419028000000000000e+06,2.754452326769230694e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419029000000000000e+06,2.754337768666666761e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419030000000000000e+06,2.754361623166666391e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419031000000000000e+06,2.754398010200000044e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419032000000000000e+06,2.754319915749999836e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419033000000000000e+06,2.754159973199999740e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419034000000000000e+06,2.753930053666666140e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419035000000000000e+06,2.753199920999999790e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419036000000000000e+06,2.753150024499999518e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419037000000000000e+06,2.752699991999999725e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419038000000000000e+06,2.752100067000000081e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419039000000000000e+06,2.751699982000000091e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419040000000000000e+06,2.751199951333333047e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419041000000000000e+06,2.750650024499999518e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419042000000000000e+06,2.750299987500000043e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419044000000000000e+06,2.749949950999999828e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419045000000000000e+06,2.749450073000000430e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419046000000000000e+06,2.749266662666667003e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419047000000000000e+06,2.748899994000000220e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419048000000000000e+06,2.748450011999999560e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419049000000000000e+06,2.772500076000000035e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419050000000000000e+06,2.800025024750000284e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419051000000000000e+06,2.819100036500000215e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419052000000000000e+06,2.810200042499999995e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419058000000000000e+06,2.755650024500000086e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419059000000000000e+06,2.760050049000000172e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419060000000000000e+06,2.757100016333333201e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419061000000000000e+06,2.755021718333333638e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419062000000000000e+06,2.752039978000000247e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419063000000000000e+06,2.751238403333333622e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419064000000000000e+06,2.748971923799999786e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419065000000000000e+06,2.747953979199999708e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419066000000000000e+06,2.747304916750000530e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419067000000000000e+06,2.747004028200000221e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419068000000000000e+06,2.747536671999999385e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419069000000000000e+06,2.746877780555555546e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419070000000000000e+06,2.746770106571428869e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419071000000000000e+06,2.751585006624999892e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419072000000000000e+06,2.747062530250000236e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419073000000000000e+06,2.766216735666666295e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419074000000000000e+06,2.797040734076923059e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419075000000000000e+06,2.781170000357143408e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419076000000000000e+06,2.752471984800000087e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419077000000000000e+06,2.741313273000000095e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419078000000000000e+06,2.741110025999999493e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419079000000000000e+06,2.740919983200000161e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419080000000000000e+06,2.743694991999999502e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419081000000000000e+06,2.745288289499999905e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419082000000000000e+06,2.745809997800000133e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419083000000000000e+06,2.743850097499999947e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419084000000000000e+06,2.738966674666666563e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419085000000000000e+06,2.734499969500000134e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419086000000000000e+06,2.734700113999999758e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419088000000000000e+06,2.734850006000000349e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419089000000000000e+06,2.734450073000000430e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419090000000000000e+06,2.734500020333333055e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419091000000000000e+06,2.734500020333333055e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419092000000000000e+06,2.735299987500000043e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419093000000000000e+06,2.735200093333333484e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419094000000000000e+06,2.771316680833333521e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419095000000000000e+06,2.801650085499999818e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419096000000000000e+06,2.805666707333332965e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419097000000000000e+06,2.810333353666666767e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419098000000000000e+06,2.812700093333332916e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419099000000000000e+06,2.808350067000000081e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419100000000000000e+06,2.822000122000000033e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419106000000000000e+06,2.779800109999999904e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419107000000000000e+06,2.775900065000000154e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419108000000000000e+06,2.771130066000000625e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419109000000000000e+06,2.766992004399999701e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419110000000000000e+06,2.762912048399999776e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419111000000000000e+06,2.758473998799999549e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419112000000000000e+06,2.749868600142856963e+02,1.000000000000000000e+00
4.970480000000000000e+05,5.419113000000000000e+06,2.742779968400000143e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419114000000000000e+06,2.742187988200000177e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419115000000000000e+06,2.733657959000000233e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419116000000000000e+06,2.732461975200000097e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419117000000000000e+06,2.732449951000000397e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419118000000000000e+06,2.773769988999999896e+02,0.000000000000000000e+00
4.970480000000000000e+05,5.419119000000000000e+06,2.785631452285714431e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419120000000000000e+06,2.793824996999999826e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419121000000000000e+06,2.799328002800000377e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419122000000000000e+06,2.799050089333333062e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419123000000000000e+06,2.798340148999999997e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419124000000000000e+06,2.804173380666666731e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419125000000000000e+06,2.765912475499999914e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419126000000000000e+06,2.812044982999999547e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419127000000000000e+06,2.794649963749999984e+02,2.000000000000000000e+00
4.970480000000000000e+05,5.419129000000000000e+06,2.826116739999999936e+02,2.000000000000000000e+00
