4.973650000000000000e+05,5.419288000000000000e+06,2.641189880000000016e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419289000000000000e+06,2.641190033000000312e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419290000000000000e+06,2.641304931500000066e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419291000000000000e+06,2.641085052500000074e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419292000000000000e+06,2.681858032200000252e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419293000000000000e+06,2.688849945499999876e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419294000000000000e+06,2.668059997999999950e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419295000000000000e+06,2.658423360333333108e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419296000000000000e+06,2.658729857999999808e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419299000000000000e+06,2.626239929000000188e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419300000000000000e+06,2.626100006000000349e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419301000000000000e+06,2.639467468249999911e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419302000000000000e+06,2.643619994999999676e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419303000000000000e+06,2.686574860000000058e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419304000000000000e+06,2.693273315333333358e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419305000000000000e+06,2.692164917000000059e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419306000000000000e+06,2.686145019499999762e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419308000000000000e+06,2.659020080500000063e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419309000000000000e+06,2.667950134000000162e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419310000000000000e+06,2.700966695000000186e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419311000000000000e+06,2.637150065000000154e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419312000000000000e+06,2.674985008375000461e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419313000000000000e+06,2.639783538750000957e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419314000000000000e+06,2.649934070740740708e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419315000000000000e+06,2.630242381411764541e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419316000000000000e+06,2.621404653615385314e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419317000000000000e+06,2.621327514687499729e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419318000000000000e+06,2.621269348133333210e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419319000000000000e+06,2.621219970933333343e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419320000000000000e+06,2.621330006999999682e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419321000000000000e+06,2.621245971800000234e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419322000000000000e+06,2.670076701111111106e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419323000000000000e+06,2.673258361833333652e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419324000000000000e+06,2.717390022000000158e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419325000000000000e+06,2.721139264857143303e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419326000000000000e+06,2.712435895058823689e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419327000000000000e+06,2.713874477777777088e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419328000000000000e+06,2.720933990499999595e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419329000000000000e+06,2.709083667999999534e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419330000000000000e+06,2.698375015249999933e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419331000000000000e+06,2.696179961999999932e+02,2.000000000000000000e+00
4.973650000000000000e+05,5.419332000000000000e+06,2.618524932499999522e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419333000000000000e+06,2.618486632999999983e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419334000000000000e+06,2.617835082999999941e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419335000000000000e+06,2.617720031999999719e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419336000000000000e+06,2.617359924500000261e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419337000000000000e+06,2.617055053499999531e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419338000000000000e+06,2.616890105999999605e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419339000000000000e+06,2.616466674999999782e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419340000000000000e+06,2.616149978749999718e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419341000000000000e+06,2.615774993999999651e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419342000000000000e+06,2.615599874000000113e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419343000000000000e+06,2.615477447499999926e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419344000000000000e+06,2.615432433999999944e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419345000000000000e+06,2.615323350666666329e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419346000000000000e+06,2.615192193000000316e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419347000000000000e+06,2.615132242999999903e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419348000000000000e+06,2.615137803999999733e+02,0.000000000000000000e+00
4.973650000000000000e+05,5.419349000000000000e+06,2.615195583888888677e+02,0.000000000000000000e+00
