4.968480000000000000e+05,5.419342000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419343000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419344000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419345000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419346000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419347000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419348000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419349000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419350000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419351000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419352000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419353000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419354000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419355000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419356000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419357000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419358000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419359000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419360000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419361000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419362000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419363000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419364000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419365000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419366000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419367000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419368000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419369000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419370000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419371000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419372000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419373000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419374000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419375000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419376000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419377000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419378000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419379000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419380000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419381000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419382000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419383000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419384000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419385000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419386000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419387000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419388000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419389000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419390000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419391000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419392000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419393000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419394000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419395000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419396000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419397000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419398000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419399000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419400000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419401000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419402000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419403000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419404000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419405000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419406000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419407000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419408000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419409000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419410000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419411000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419412000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419413000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419414000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419415000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419416000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419417000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419418000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419419000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419420000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419421000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419422000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419423000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419424000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419425000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419426000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419427000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419428000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419429000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419430000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419431000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419432000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419434000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419435000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419436000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419437000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419438000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419439000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419440000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419441000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419442000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419443000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419444000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419445000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419446000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419447000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419448000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419449000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419450000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419451000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419452000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419453000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419454000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419455000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419456000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419457000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419458000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419459000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419460000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419461000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419462000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419463000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419464000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419465000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419466000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419467000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419468000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419469000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419470000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419471000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419472000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419473000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419474000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419475000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419476000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419477000000000000e+06,-0.000000000000000000e+00
4.968480000000000000e+05,5.419478000000000000e+06,-0.000000000000000000e+00
