6.300550000000000000e+05,4.833965000000000000e+06,4.906999969480000345e+01
6.302040000000000000e+05,4.834131000000000000e+06,5.036875000000000568e+01
6.302040000000000000e+05,4.834132000000000000e+06,5.038521739130435151e+01
6.302040000000000000e+05,4.834133000000000000e+06,5.039315789473683793e+01
6.302050000000000000e+05,4.834131000000000000e+06,5.039600000000000080e+01
6.302050000000000000e+05,4.834132000000000000e+06,5.040874999999999773e+01
6.302050000000000000e+05,4.834133000000000000e+06,5.041454545454544700e+01
6.302060000000000000e+05,4.834125000000000000e+06,5.029500000000000171e+01
6.302060000000000000e+05,4.834126000000000000e+06,5.030499999999999972e+01
6.302060000000000000e+05,4.834127000000000000e+06,5.032750000000000057e+01
6.302060000000000000e+05,4.834128000000000000e+06,5.146799999999999642e+01
6.302060000000000000e+05,4.834129000000000000e+06,5.034900000000000375e+01
6.302060000000000000e+05,4.834130000000000000e+06,5.037199999999999989e+01
6.302060000000000000e+05,4.834131000000000000e+06,5.038777777777777800e+01
6.302070000000000000e+05,4.834124000000000000e+06,5.029999999999999716e+01
6.302070000000000000e+05,4.834125000000000000e+06,5.029333333333332945e+01
6.302070000000000000e+05,4.834129000000000000e+06,5.033750000000000568e+01
6.302070000000000000e+05,4.834130000000000000e+06,5.035800000000000409e+01
6.302070000000000000e+05,4.834131000000000000e+06,5.036636363636363711e+01
6.302070000000000000e+05,4.834132000000000000e+06,5.038307692307691354e+01
6.302070000000000000e+05,4.834133000000000000e+06,5.039857142857142236e+01
6.302070000000000000e+05,4.834134000000000000e+06,5.041333333333333400e+01
6.302080000000000000e+05,4.834123000000000000e+06,5.026666666666667282e+01
6.302080000000000000e+05,4.834124000000000000e+06,5.028285714285714647e+01
6.302080000000000000e+05,4.834125000000000000e+06,5.030166666666666941e+01
6.302080000000000000e+05,4.834126000000000000e+06,5.032285714285713851e+01
6.302080000000000000e+05,4.834127000000000000e+06,5.033428571428571985e+01
6.302080000000000000e+05,4.834128000000000000e+06,5.034499999999999886e+01
6.302080000000000000e+05,4.834129000000000000e+06,5.036200000000000188e+01
6.302080000000000000e+05,4.834134000000000000e+06,5.037900000000001910e+01
6.302090000000000000e+05,4.834118000000000000e+06,5.021399999999999864e+01
6.302090000000000000e+05,4.834119000000000000e+06,5.022599999999999909e+01
6.302090000000000000e+05,4.834120000000000000e+06,5.024000000000000199e+01
6.302090000000000000e+05,4.834121000000000000e+06,5.025799999999999557e+01
